id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
44979,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Attivo Men Steel-Toned Dial Watch 15933LMGB
40552,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Titan Women Silver Dial Watch
46573,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,Timex Men Black Watch
29945,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Men Black Dial Watch PL13088JSB-02
37509,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Esprit Men Black Dial Watch
11196,Men,Accessories,Watches,Watches,Orange,Winter,2016.0,Casual,Carrera Men Strap dial Orange Watches
19278,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Guess Women G Hype Silver Watch
31849,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Edge Men White Dial Watch NH1043SL01A
45296,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Casio Sheen Women White Analogue Watches (SX044) SHE-3801GL-7ADR
51532,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Watch
46458,Women,Accessories,Watches,Watches,Brown,Winter,2016.0,Smart Casual,Timex Women Brown Dial Watch
45041,Men,Accessories,Watches,Watches,White,Summer,2017.0,Casual,Maxima Men White Dial Attivo Watch
54662,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Men Black Dial  Watch
30002,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Aspen Women White Dial Watch
13062,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Date Black Watches
37291,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,CASIO ENTICER Women Pink Dial Analogue Watch A444 
